epoch,sample_id,index,text,variant,token_accuracy,q0_accuracy,wav_path
6,ulsan_019266,14,하긴 했는데 막,gt_q0_to_0_pred_rest,0.1227678582072258,1.0,hybrid/epoch-06/sample_014/gt_q0_to_0_pred_rest.wav
6,ulsan_019266,14,하긴 했는데 막,pred_q0_to_1_gt_rest,0.8995535969734192,0.1428571492433548,hybrid/epoch-06/sample_014/pred_q0_to_1_gt_rest.wav
6,ulsan_019266,14,하긴 했는데 막,gt_q0_to_1_pred_rest,0.1696428507566452,1.0,hybrid/epoch-06/sample_014/gt_q0_to_1_pred_rest.wav
6,ulsan_019266,14,하긴 했는데 막,pred_q0_to_3_gt_rest,0.7901785969734192,0.1428571492433548,hybrid/epoch-06/sample_014/pred_q0_to_3_gt_rest.wav
6,ulsan_019266,14,하긴 했는데 막,gt_q0_to_3_pred_rest,0.2790178656578064,1.0,hybrid/epoch-06/sample_014/gt_q0_to_3_pred_rest.wav
6,ulsan_019266,14,하긴 했는데 막,pred_q0_to_7_gt_rest,0.5513392686843872,0.1428571492433548,hybrid/epoch-06/sample_014/pred_q0_to_7_gt_rest.wav
6,ulsan_019266,14,하긴 했는데 막,gt_q0_to_7_pred_rest,0.5178571343421936,1.0,hybrid/epoch-06/sample_014/gt_q0_to_7_pred_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_all,1.0,1.0,hybrid/epoch-06/sample_015/gt_all.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_all,0.04326923191547394,0.23076923191547394,hybrid/epoch-06/sample_015/pred_all.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_0_gt_rest,0.9519230723381042,0.23076923191547394,hybrid/epoch-06/sample_015/pred_q0_to_0_gt_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_0_pred_rest,0.09134615212678909,1.0,hybrid/epoch-06/sample_015/gt_q0_to_0_pred_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_1_gt_rest,0.8978365659713745,0.23076923191547394,hybrid/epoch-06/sample_015/pred_q0_to_1_gt_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_1_pred_rest,0.14543269574642181,1.0,hybrid/epoch-06/sample_015/gt_q0_to_1_pred_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_3_gt_rest,0.7800480723381042,0.23076923191547394,hybrid/epoch-06/sample_015/pred_q0_to_3_gt_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_3_pred_rest,0.2632211446762085,1.0,hybrid/epoch-06/sample_015/gt_q0_to_3_pred_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,pred_q0_to_7_gt_rest,0.5372596383094788,0.23076923191547394,hybrid/epoch-06/sample_015/pred_q0_to_7_gt_rest.wav
6,ulsan_020724,15,그런 근데 또 그게 문제인 게 그런 템들이,gt_q0_to_7_pred_rest,0.5060096383094788,1.0,hybrid/epoch-06/sample_015/gt_q0_to_7_pred_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_all,1.0,1.0,hybrid/epoch-06/sample_016/gt_all.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_all,0.037109375,0.1875,hybrid/epoch-06/sample_016/pred_all.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_0_gt_rest,0.94921875,0.1875,hybrid/epoch-06/sample_016/pred_q0_to_0_gt_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_0_pred_rest,0.087890625,1.0,hybrid/epoch-06/sample_016/gt_q0_to_0_pred_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_1_gt_rest,0.890625,0.1875,hybrid/epoch-06/sample_016/pred_q0_to_1_gt_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_1_pred_rest,0.146484375,1.0,hybrid/epoch-06/sample_016/gt_q0_to_1_pred_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_3_gt_rest,0.779296875,0.1875,hybrid/epoch-06/sample_016/pred_q0_to_3_gt_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_3_pred_rest,0.2578125,1.0,hybrid/epoch-06/sample_016/gt_q0_to_3_pred_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,pred_q0_to_7_gt_rest,0.53515625,0.1875,hybrid/epoch-06/sample_016/pred_q0_to_7_gt_rest.wav
6,ulsan_022134,16,이제 남자가 노처녀 귀신이어서,gt_q0_to_7_pred_rest,0.501953125,1.0,hybrid/epoch-06/sample_016/gt_q0_to_7_pred_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,gt_all,1.0,1.0,hybrid/epoch-06/sample_017/gt_all.wav
6,ulsan_023595,17,어~ 맞지 원래,pred_all,0.02734375,0.1875,hybrid/epoch-06/sample_017/pred_all.wav
6,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_0_gt_rest,0.94921875,0.1875,hybrid/epoch-06/sample_017/pred_q0_to_0_gt_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_0_pred_rest,0.078125,1.0,hybrid/epoch-06/sample_017/gt_q0_to_0_pred_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_1_gt_rest,0.890625,0.1875,hybrid/epoch-06/sample_017/pred_q0_to_1_gt_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_1_pred_rest,0.13671875,1.0,hybrid/epoch-06/sample_017/gt_q0_to_1_pred_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_3_gt_rest,0.76953125,0.1875,hybrid/epoch-06/sample_017/pred_q0_to_3_gt_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_3_pred_rest,0.2578125,1.0,hybrid/epoch-06/sample_017/gt_q0_to_3_pred_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,pred_q0_to_7_gt_rest,0.51953125,0.1875,hybrid/epoch-06/sample_017/pred_q0_to_7_gt_rest.wav
6,ulsan_023595,17,어~ 맞지 원래,gt_q0_to_7_pred_rest,0.5078125,1.0,hybrid/epoch-06/sample_017/gt_q0_to_7_pred_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,gt_all,1.0,1.0,hybrid/epoch-06/sample_018/gt_all.wav
6,ulsan_024824,18,헤어질 수도 있지만,pred_all,0.0334821417927742,0.2142857164144516,hybrid/epoch-06/sample_018/pred_all.wav
6,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_0_gt_rest,0.9508928656578064,0.2142857164144516,hybrid/epoch-06/sample_018/pred_q0_to_0_gt_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_0_pred_rest,0.0825892835855484,1.0,hybrid/epoch-06/sample_018/gt_q0_to_0_pred_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_1_gt_rest,0.8883928656578064,0.2142857164144516,hybrid/epoch-06/sample_018/pred_q0_to_1_gt_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_1_pred_rest,0.1450892835855484,1.0,hybrid/epoch-06/sample_018/gt_q0_to_1_pred_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_3_gt_rest,0.7700892686843872,0.2142857164144516,hybrid/epoch-06/sample_018/pred_q0_to_3_gt_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_3_pred_rest,0.2633928656578064,1.0,hybrid/epoch-06/sample_018/gt_q0_to_3_pred_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,pred_q0_to_7_gt_rest,0.53125,0.2142857164144516,hybrid/epoch-06/sample_018/pred_q0_to_7_gt_rest.wav
6,ulsan_024824,18,헤어질 수도 있지만,gt_q0_to_7_pred_rest,0.5022321343421936,1.0,hybrid/epoch-06/sample_018/gt_q0_to_7_pred_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_all,1.0,1.0,hybrid/epoch-06/sample_019/gt_all.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_all,0.20803570747375488,0.37142857909202576,hybrid/epoch-06/sample_019/pred_all.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_0_gt_rest,0.9607142806053162,0.37142857909202576,hybrid/epoch-06/sample_019/pred_q0_to_0_gt_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_0_pred_rest,0.24732142686843872,1.0,hybrid/epoch-06/sample_019/gt_q0_to_0_pred_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_1_gt_rest,0.9160714149475098,0.37142857909202576,hybrid/epoch-06/sample_019/pred_q0_to_1_gt_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_1_pred_rest,0.2919642925262451,1.0,hybrid/epoch-06/sample_019/gt_q0_to_1_pred_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_3_gt_rest,0.8196428418159485,0.37142857909202576,hybrid/epoch-06/sample_019/pred_q0_to_3_gt_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_3_pred_rest,0.3883928656578064,1.0,hybrid/epoch-06/sample_019/gt_q0_to_3_pred_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,pred_q0_to_7_gt_rest,0.6232143044471741,0.37142857909202576,hybrid/epoch-06/sample_019/pred_q0_to_7_gt_rest.wav
6,ulsan_026193,19,어~ 소리도 없이를 스포를 하면 안 되지만,gt_q0_to_7_pred_rest,0.5848214030265808,1.0,hybrid/epoch-06/sample_019/gt_q0_to_7_pred_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_all,1.0,1.0,hybrid/epoch-06/sample_020/gt_all.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_all,0.05535714328289032,0.17142857611179352,hybrid/epoch-06/sample_020/pred_all.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_0_gt_rest,0.9482142925262451,0.17142857611179352,hybrid/epoch-06/sample_020/pred_q0_to_0_gt_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_0_pred_rest,0.1071428582072258,1.0,hybrid/epoch-06/sample_020/gt_q0_to_0_pred_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_1_gt_rest,0.8964285850524902,0.17142857611179352,hybrid/epoch-06/sample_020/pred_q0_to_1_gt_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_1_pred_rest,0.15892857313156128,1.0,hybrid/epoch-06/sample_020/gt_q0_to_1_pred_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_3_gt_rest,0.7803571224212646,0.17142857611179352,hybrid/epoch-06/sample_020/pred_q0_to_3_gt_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_3_pred_rest,0.2750000059604645,1.0,hybrid/epoch-06/sample_020/gt_q0_to_3_pred_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,pred_q0_to_7_gt_rest,0.5482142567634583,0.17142857611179352,hybrid/epoch-06/sample_020/pred_q0_to_7_gt_rest.wav
6,ulsan_027684,20,쫌 고민을 하고 있 인 있고?,gt_q0_to_7_pred_rest,0.5071428418159485,1.0,hybrid/epoch-06/sample_020/gt_q0_to_7_pred_rest.wav
